cluster,restaurant,branch,review_text,rating,distance_to_centroid
22,Sangeetha,Shri Sangeethas Veg. Restaurant,"okish only. i visited sangeethaas restaurant in trichy recently, and unfortunately my …",,0.040331025
22,Sangeetha,Shri Sangeetas,"we have lots of sweet memories associated with sangeetas. it is an iconic restaurant in trichy that everyone loves, especially the student crowd. …",,0.047226686
22,Sangeetha,"Karur Bypass, Trichy",if you in trichy the best place to dine in sangeetha's who have several branches. stepped in today and ms saranya took special care. busy place always but you have helpful staff. ample parking and variety of food. five stars 🤩 …,,0.047604047
22,Sangeetha,"Karur Bypass, Trichy",had a lunch at shri sangeethas which is located on karur bypass nearest to neuro one hospital.i ordered special meals which is 215.sangeethas is always a favourite vegetarian restaurant to everyone in trichy.the ambience was great and …,,0.048848365
22,Sangeetha,"Thillainagar, Trichy","had a great dining experience at shree sangeethas, thillai nagar, trichy. the service was quick and well-organized, and the staff were very polite and attentive throughout. …",,0.0594771
22,Sangeetha,Shri Sangeetas,"trichy sangeethas truly lives up to its reputation as an all-time hotspot for vegetarian food! from wholesome meals to north indian, chinese, and biryani options, every dish we tried was delightful. the chapathi and paneer tikka were cooked …",,0.066849045
22,Sangeetha,Shri Sangeetas,"hotel shri sangeetas near the trichy bus stand is my go-to spot whenever i visit trichy for breakfast or lunch, depending on the timing. as the main branch, it stands out with its excellent service and quality food. over my visits, i've …",,0.09724648
22,Sangeetha,"Thillainagar, Trichy","shree sangeethas in trichy is highly regarded as a popular vegetarian restaurant chain, known for its consistent quality and authentic south indian cuisine. highlights: …",,0.10491084
22,Sangeetha,"Thillainagar, Trichy","visited shri sangeethas in thillai nagar, trichy and had a pleasant dining experience. the restaurant has an authentic chettinad traditional ambience with beautiful décor and a relaxing outdoor dining area, which adds to the overall charm. …",,0.10926982
23,Sangeetha,Shri Sangeetas,"must visit place in trichy. when i come to truchy always i prefer this shop. i ate chilli idly and onion podi dosa. for that theyagve sambar, 2 chutney,podi,vada kari. taste is amazing. all north indian,douth indian, desserts, …",,0.017383156
23,Sangeetha,"Karur Bypass, Trichy",excellent food. it is located on the highway. one of the most popular hotel in trichy. though it is very crowded their service is very fast. all varieties are available.,,0.028205037
23,Sangeetha,"Opp. SRM Medical College, Trichy","simply awesome. stop, eat and add new nostalgia to your food cravings. one of the finest vegetarian option in trichy by-pass. nice ambience and ample of space to hang on.",,0.03246634
23,Saravana Bhavan,Saravana Bhavan,"one of the best highways restaurants and lot of food varieties and drinks options. and also cheap and very nominal price gowri parvati bhavan, trichy (also spelled “gowri parvathi bhavan”) is a …",,0.037439607
23,Sree Annapoorna,Shri Annapurani Kitchen,my fav food place in trichy homely food,,0.038571782
23,Sangeetha,"Thillainagar, Trichy","one of the best in trichy , all of their branches provide consistent quality and customer friendly service.worth for every single penny you pay. have tasted their meal and their ginger pickle will be delicious don't miss it out. have tasted their meal thrice i felt home every time",,0.039192624
23,Sangeetha,"Karur Bypass, Trichy","your one-stop breakfast spot when you’re visiting trichy for sure. good food, it’s fresh as well. mr sathya provided great service with a smile. thank you.",,0.040915184
23,Sree Annapoorna,Shri Annapurani Kitchen,my one of the favorite and tasty food.place in trichy the ultimate taste of food,,0.040980227
23,A2B,Adyar+Ananda+Bhavan+ +A2B,"it is adjacent to the main road leading to trichy central bus stand. good and courteous staff. excellent indian sweets and food, juice varieties available. good for family brunch and evening snack. little expensive though. has small parking space in front of the restaurant.",,0.042929918
23,Sangeetha,"W.B. Road, Trichy",very well located at heart of trichy. their meals menu is superb. mini meal has different varieties of rice. the top attraction is their mayanji pickle made of mango and ginger. hospitality is very good.,,0.046266153
23,Sangeetha,Shri Sangeetas,"visited here for the first time in trichy and the service provided by mr. ravichandran was top notch and excellent. the food was excellent as well and we tried the dishes such as idly , podi idly , kothi parotta , sweet paniyaram , coffee , …",,0.050354157
23,Sangeetha,"Thillainagar, Trichy","one of the best veg restaurant in trichy.. good taste, good service and reasonable price..",,0.05040546
23,Sangeetha,"W.B. Road, Trichy","this place has the best food in trichy! s prakash waited on us with utmost professionalism, patience and courtesy. the supervisor kannan has a very jolly energy and ensured our visit was happy. …",,0.051073108
23,Sree Annapoorna,HOTEL SRI ANNAPOORNA,"worst experience. food, service, and atmosphere also very poor. it's a prime location, so many people gathered in trichy. sorry this is very poor quality...",,0.0567464
23,Sangeetha,Shri Sangeetas,it’s a pure veg restaurant in trichy serves delicious south and north indian dishes . they serve adai avail of which can be a game changer really authentic and soul …,,0.06488688
24,Saravana Bhavan,Chennai,love south food ...iam big fan of saravana bhavan.my all time favorite place to be with my colleagues,,0.05232967
24,Saravana Bhavan,Chennai,"sravana bhavan has gone from excellent to worse. wherein the branches outside india are excellent . chennai branches are very bad . we are regulars at mylapore branch since years . but the garish yellow plastic plates , grime settled in corners etc is very offputting. avoid . the food is mediocre too .",,0.055156827
24,Saravana Bhavan,Saravana Bhavan,✨ saravana bhavan asai dosai — a must-try food stop! ✨ we visited saravana bhavan asai dosai hotel and it turned out to be an …,,0.069167845
24,Saravana Bhavan,Saravana Bhavan,"⭐ ⚠️⚠️ ⚠️ ⚠️ we went to sri saravana bhavan, salem for lunch expecting a good meal 🍽️, but it …",,0.07583958
24,Saravana Bhavan,Chennai,visting saravana is like visting the place which serve best of the south indian delicacies. for me this place is a comfort food place. where you can feel so relax and enjoy your food. they have variety of south indian dishes. if you are a food lover than you should certain go to this place. this place even do hoe delivery.,,0.07777057
24,Saravana Bhavan,Chennai,saravana bhavan is known for its quality food and they keep it up to the mark. good quality food and polite and friendly staff. highly recommended to visit this place if in chennai.,,0.07849844
24,Saravana Bhavan,Ekkaduthangal,i love saravana bhavan as whichever branch you go you will definitely get the same taste..i totally enjoy south indian food and have a quality time with family and friends +2 photo(s),,0.09183566
24,Sree Annapoorna,Not specified,the food was not so good as other padmavathi hotels. you can find the good food just outside the restaurant,,0.09739764
24,Saravana Bhavan,Chennai,"this branch of saravana bhavan is located next to the famous kaapaleshwar temple. would highly recommend dropping by for a quick cup of coffee and breakfast. do try their ghee roast dosa which is an old favorite, or if you can’t decide opt for the mini breakfast which has little of everything.",,0.10245959
24,Sangeetha,Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"this is the place, a real good competition to the saravanas, for that ubiquitous yet simple n delicious south indian food.",,0.10510548
24,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan - Hosur,"during our trips to kerala, saravana bhavan was always our preferred choice for breakfast. however, this time we chose to try a newly opened restaurant instead and the experience was disappointing. both the service and the quality and taste …",,0.10870827
24,Saravana Bhavan,Chennai,"actual saravana bhawan has to be spoken about- it's the cheapest healthiest safest best cleanest, place to eat. for the family and friends. the rich and the poor",,0.109040506
24,Saravana Bhavan,Chennai,i've been in saravana bhavan many times in many placed including overseas and noticed that the food quality everywhere is same and ethnic. seriously no comparison that other restaurant having south indian meals. the good one.,,0.11078196
24,Saravana Bhavan,Chennai,"we were looking forward to our visit to saravana bhavan, being keen fans of the outlet in delhi's cannaught place. the cp outlet is up market and availability of all the items on the menu. this branch near radisson blu grt is not up to that standard",,0.111723214
